KEY,English,SChinese,TChinese,Japanese
LKAndromedaInfo,"Andromeda is known as ""the Chained Lady"" or ""the Chained Woman"" in English. The uranography of Andromeda has its roots most firmly in the Greek tradition, though a female figure in Andromeda's location had appeared earlier in Babylonian astronomy. The stars that make up Pisces and the middle portion of modern Andromeda formed a constellation representing a fertility goddess, sometimes named as Anunitum or the Lady of the Heavens.",仙女座象征的是希腊神话中“被链条拴住的女神”安德洛墨達，也就是玻耳修斯之妻、传说中埃塞俄比亚国王克甫斯和王后卡西欧佩亚之女。希腊神话里，卡西欧佩亚炫耀自己的女儿比涅瑞伊得斯海仙女更貌美，海仙女便向海神波塞冬告状，波塞冬因此令海怪刻托侵袭埃塞俄比亚。惊慌失措的国王克甫斯从阿蒙神谕得知，要拯救王国，就只有把女儿安德洛墨達献祭给刻托。安德洛墨達被链条拴在海石上，此时英雄玻耳修斯用女妖美杜莎的头把海怪化为岩石，救下了她。,仙女座象征的是希臘神話中“被鏈條拴住的女神”安德洛墨達，也就是玻耳修斯之妻、傳說中埃塞俄比亞國王克甫斯和王後卡西歐佩亞之女。希臘神話裏，卡西歐佩亞炫耀自己的女兒比涅瑞伊得斯海仙女更貌美，海仙女便向海神波塞冬告狀，波塞冬因此令海怪刻托侵襲埃塞俄比亞。驚慌失措的國王克甫斯從阿蒙神諭得知，要拯救王國，就只有把女兒安德洛墨達獻祭給刻托。安德洛墨達被鏈條拴在海石上，此時英雄玻耳修斯用女妖美杜莎的頭把海怪化為巖石，救下了她。,王女アンドロメダーは、神話上のエチオピア王ケーペウスの娘である。カッシオペイアが「自分の美貌はネーレーイス(海のニュムペー)に優る」と自惚れたことに腹を立てたネーレーイスたちがポセイドーンに訴えたところ、ポセイドーンはエチオピアに海の怪物ケートス(くじら座)を遣わし、災害を引き起こした。ケーペウスが神託を立てたところ、災害を止めるにはアンドロメダーをケートスに生贄として捧げなければならないとされ、アンドロメダーは、海辺の岩に鎖で縛られた。
LKAurigaTitle,Auriga,御夫座,御夫座,ぎょしゃ座
LKAurigaLatin,the Charioteer,Auriga,Auriga,Auriga
LKAurigaInfo,"In Greek mythology, Auriga is often identified as the mythological Greek hero Erichthonius of Athens, the chthonic son of Hephaestus who was raised by the goddess Athena. Erichthonius was generally credited to be the inventor of the quadriga, the four-horse chariot.",御夫是雅典之皇埃里克托尼奥斯（Erichthonius），他是火神赫淮斯托斯之子，养母为女神雅典娜。雅典娜教授埃里克托尼奥斯各种技能，包括驯马技术，这使他成为第一个能用四马御车之人。宙斯为纪念他，将其置于众星中。也有说法称御夫为忒修斯之子希波吕托斯或者赫耳墨斯之子弥尔提洛斯。,禦夫是雅典之皇埃裏克托尼奧斯（Erichthonius），他是火神赫淮斯托斯之子，養母為女神雅典娜。雅典娜教授埃裏克托尼奧斯各種技能，包括馴馬技術，這使他成為第一個能用四馬禦車之人。宙斯為紀念他，將其置於眾星中。也有說法稱禦夫為忒修斯之子希波呂托斯或者赫耳墨斯之子彌爾提洛斯。,ぎょしゃ座（馭者座）は、ギリシャ神話の鍛冶神ヘーパイストスと女神アテーナーの息子であるアテナイ王エリクトニオスとするものである。母アテーナーに育てられた彼は、馬を飼い馴らす方法を彼女から学び、4頭立ての戦車を発明したとされる。そして、これを称賛したゼウスにより天に上げられ星座となったとされた。
LKCassiopeiaTitle,Cassiopeia,仙后座,仙后座,カシオペヤ座
LKCassiopeiaLatin,the Seated Queen,Cassiopeia,Cassiopeia,Cassiopeia
LKCassiopeiaInfo,"Cassiopeia is a constellation in the northern sky, named after the vain queen Cassiopeia in Greek mythology, who boasted about her unrivalled beauty. ",仙后座，北天星座，代表着埃塞俄比亚皇后卡西欧佩亚。它是国际天文学联合会88个现代星座之一，也是古希腊天文学家托勒密列出的48个星座其中的一个。她也是仙女座的母亲，仙王座的妻子。,仙後座，北天星座，代表著埃塞俄比亞皇後卡西歐佩亞。它是國際天文學聯合會88個現代星座之一，也是古希臘天文學家托勒密列出的48個星座其中的一個。她也是仙女座的母親，仙王座的妻子。,カッシオペイア（カシオペヤ座）は、エチオピア王ケーペウス（ケフェウス座）の妻で王妃であり、アンドロメダー姫（アンドロメダ座）の母親である。
LKCepheusTitle,Cepheus,仙王座,仙王座,ケフェウス座
LKCepheusLatin,the King Cepheus,Cepheus,Cepheus,Cepheus
LKCepheusInfo,"Cepheus is a constellation in the northern sky. It is named after Cepheus, King of Aethiopia in Greek mythology.",仙王座是依索匹亚国王克甫斯（Cepheus），他也是美女伊奥（Io）的祖先。他是仙后座的丈夫，仙女座的父亲。,仙王座是依索匹亞國王克甫斯（Cepheus），他也是美女伊奧（Io）的祖先。他是仙後座的丈夫，仙女座的父親。,ケフェウス座は、ケーペウスはギリシア神話のエチオピア王で、カッシオペイア(カシオペヤ座)の夫、アンドロメダー(アンドロメダ座)の父。
LKCetusTitle,Cetus,鲸鱼座,鯨魚座,くじら座
LKCetusLatin,"the Whale, or Sea Monster",Cetus,Cetus,Cetus
LKCetusInfo,"Cetus may have originally been associated with a whale, which would have had mythic status amongst Mesopotamian cultures. It is most strongly associated with Cetus the sea-monster, who was slain by Perseus as he saved the princess Andromeda from Poseidon's wrath. ",鲸鱼座是南天的一个星座，其名取于希腊神话中的海怪刻托（Cetus）。希腊人认为它是海生怪物，它拥有一个血盆大口，前足如陆上生物，有一条蛇状的尾。最后被珀耳修斯杀死。,鯨魚座是南天的一個星座，其名取於希臘神話中的海怪刻托（Cetus）。希臘人認為它是海生怪物，它擁有一個血盆大口，前足如陸上生物，有一條蛇狀的尾。最後被珀耳修斯殺死。,くじら座（鯨座）は古代よりずっと知られていた。ギリシア神話では、生贄のアンドロメダー姫を食べようとする巨大怪物クジラであるが、メドゥーサを倒した後たまたま通りかかった勇者ペルセウスによってメドゥーサの首を突きつけられ石にされてしまう。
LKLacertaTitle,Lacerta,蜥蜴座,蜥蜴座,とかげ座
LKLacertaLatin,the Lizard,Lacerta,Lacerta,Lacerta
LKLacertaInfo," Lacerta'name is Latin for lizard. It was apparently not regarded as a constellation by ancient Western astronomers. Johannes Hevelius created the constellation in 1687 and initially christened it ""Stellio"" (the stellion), a newt with star-like dorsal spots found along the Mediterranean coast.",蜥蜴座是现代的88星座之一。在1687年为波兰天文学家赫维留创立。蜥蜴座位于北天，其北部和银河相交。整个星座位于天鹅座，仙后座和仙女座之间，和仙后座一样呈W形。包含中国古代星座：车府，螣蛇。没有有关的古代传说。赫维留创立本星座之前，有些人把这片星空称为“正义之杖”或者“腓特烈的荣耀”。,蜥蜴座是現代的88星座之一。在1687年為波蘭天文學家赫維留創立。蜥蜴座位於北天，其北部和銀河相交。整個星座位於天鵝座，仙後座和仙女座之間，和仙後座一樣呈W形。包含中國古代星座：車府，螣蛇。沒有有關的古代傳說。赫維留創立本星座之前，有些人把這片星空稱為“正義之杖”或者“肺特烈的榮耀”。,とかげ座（蜥蜴座、）は、1690年にヨハネス?ヘヴェリウスが刊行した星図 Firmamentum Sobiescianum に初めて登場する。ヘヴェリウスが、いもり座 (Stellio) と書いたものも残っているが、こちらの名前は廃れてしまった。とかげ座は新しい星座のため神話がない。
LKPegasusTitle,Pegasus,天马座,飛馬座,ペガスス座
LKPegasusLatin,the Winged Horse,Pegasus,Pegasus,Pegasus
LKPegasusInfo,"Pegasus, in Greek mythology, was a winged horse with magical powers. Pegasus was the one who delivered Medusa's head to Polydectes, after which he travelled to Mount Olympus in order to be the bearer of thunder and lightning for Zeus. Eventually, he became the horse to Bellerophon, who was asked to kill the Chimera and succeeded with the help of Athena and Pegasus. ",在希腊神话中，珀尔修斯杀死了戈耳工美杜莎后，从美杜莎颈腔喷出的血中跳出了一匹飞马珀伽索斯。这匹长著翅膀的神马立刻飞到了天上，后来它降落到赫利孔山上，在那里创造了灵泉，这泉后来成了诗人的灵感之源。雅典娜后来驯服了这匹马，把它赠给柏勒洛丰，让他骑着这匹马旅行。在一次旅行中，飞马将柏勒洛丰甩下摔死，独自继续旅行，最后到达了天界，成为了一个星座。,在希臘神話中，珀爾修斯殺死了戈耳工美杜莎後，從美杜莎頸腔噴出的血中跳出了一匹飛馬珀伽索斯。這匹長著翅膀的神馬立刻飛到了天上，後來它降落到赫利孔山上，在那裏創造了靈泉，這泉後來成了詩人的靈感之源。雅典娜後來馴服了這匹馬，把它贈給柏勒洛豐，讓他騎著這匹馬旅行。在一次旅行中，飛馬將柏勒洛豐甩下摔死，獨自繼續旅行，最後到達了天界，成為了一個星座。,ペーガソス(ペガスス座)は、勇者ペルセウスがメドゥーサの首を切って倒したときに、クリューサーオールと共に胴体から生まれた天を駆ける羽のある白馬である。生れ出たペーガソスは飛び立って、ムーサたちの住むボイオーティアのヘリコン山に辿り着いた。ペーガソスがムーサたちを喜ばせようと岩を蹄で撃ったところ、そこから泉が湧き出たという。
LKPerseusTitle,Perseus,英仙座,英仙座,ペルセウス座
LKPerseusLatin,Perseus,Perseus,Perseus,Perseus
LKPerseusInfo,"In Greek mythology, Perseus was the son of Dana?, who was sent by King Polydectes to bring the head of Medusa the Gorgon—whose visage caused all who gazed upon her to turn to stone—as a wedding gift. Perseus slew Medusa in her sleep, and Pegasus and Chrysaor appeared from her body.",英仙座跨越了秋季的银河，在有关北天的希腊神话中，英仙珀尔修斯是一个中心人物。他杀死了戈耳工美杜莎，用美杜莎的头把海中的鲸怪变为石头。由此他解救了缚在鲸怪经过岩石上的安德洛墨达。本星座代表的就是珀尔修斯。,英仙座跨越了秋季的銀河，在有關北天的希臘神話中，英仙珀爾修斯是一個中心人物。他殺死了戈耳工美杜莎，用美杜莎的頭把海中的鯨怪變為石頭。由此他解救了縛在鯨怪經過巖石上的安德洛墨達。本星座代表的就是珀爾修斯。,ペルセウス（ペルセウス座）は、怪物メドゥーサを倒し、また海の怪物ケートス（くじら座）の生贄にされようとしていたアンドロメダー姫（アンドロメダ座）を救って結婚した。天上のペルセウスは、右手に剣、左手にはメドゥーサの首を持っている。メドゥーサの首はあまりに恐ろしく、見たものは石になってしまうという。
LKTriangulumTitle,Triangulum,三角座,三角座,さんかく座
LKTriangulumLatin,the Triangle,Triangulum,Triangulum,Triangulum
LKTriangulumInfo,"Triangulum is a small constellation in the northern sky. Its name is Latin for ""triangle"", derived from its three brightest stars, which form a long and narrow triangle. Known to the ancient Babylonians and Greeks, Triangulum was one of the 48 constellations too.",三角座是一个北天星座，它是现代88个星座中的其中一个，也是被托勒密列出的48个星座之一。三角座的设立来源于托勒密的著作。在早期也曾被称为“Sicilia”，因为西西里岛之神Ceres据说曾哀求朱比特把西西里岛放到天上。,三角座是一個北天星座，它是現代88個星座中的其中一個，也是被托勒密列出的48個星座之一。三角座的設立來源於托勒密的著作。在早期也曾被稱為“Sicilia”，因為西西裏島之神Ceres據說曾哀求朱比特把西西裏島放到天上。,さんかく座（三角座、）は、北天の星座で、トレミーの48星座の1つ。3等星と4等星が細長い三角形を形成する小さな北天の星座。周辺に明るい星がないので比較的見分けやすい。この星座以外にも三角と名前がつく星座に、みなみのさんかく座がある。
LKPosition,Position,概略位置,概略位置,概略位置
LKSeason,Season,观测季节,觀測季節,観測季節
LKLatin,Symbol,拉丁名,拉丁名,学名
LKSpring,Spring,春季,春季,春
LKSummer,Summer,夏季,夏季,夏
LKAutumn,Autumn,秋季,秋季,秋
LKWinter,Winter,冬季,冬季,冬
LKNotifyTapCard,Press the Card to Continue,点击卡片继续,點擊卡片繼續,タップ　ザ　カッド
LKUrsaMajor,Ursa Major,大熊族,大熊族,おおぐま
LKUrsaMajorContent,"The Ursa Major Family includes northern constellations in the vicinity of Ursa Major: Ursa Major itself, Ursa Minor, Draco, Canes Venatici, Boötes, Coma Berenices, Corona Borealis, Camelopardalis, Lynx, and Leo Minor. The eponymous constellation Ursa Major contains the famous Big Dipper.",大熊族是有10个星座的集团，包括大熊座、小熊座、天龙座、猎犬座、牧夫座、后发座、北冕座、鹿豹座、天猫座和小狮座。这些星座环绕着北天极，据以命名的大熊座包含了著名的，由7颗恒星组成，状似勺子形状的北斗七星。它跨越的范围从北球天极至–30°，春天大曲线横越这个家族。,大熊族是有10個星座的集團，包括大熊座、小熊座、天龍座、獵犬座、牧夫座、后髮座、北冕座、鹿豹座、天貓座和小獅座。這些星座環繞著北天極，據以命名的大熊座包含了著名的，由7顆恆星組成，狀似勺子形狀的北斗七星。它跨越的範圍從北球天極至–30°，春天大曲線橫越這個家族。,おおぐまファミリーはおおぐま座、こぐま座、りょうけん座、かみのけ座、こじし座、かんむり座、きりん座、やまねこ座、うしかい座、りゅう座など１０つ星座を含める。この星座らは北天をめぐている。 このファミリーの名前の由来のおおぐま座の中に、有名的な北斗七星もある。          
LKZodiac,Zodiac,黄道族,黃道族,黄道
LKZodiacContent, "The Zodiac is a group of 13 constellations: Leo, Virgo, Libra, Scorpius, Sagittarius, Capricornus, Aquarius, Pisces, Aries, Taurus, Gemini, Ophiuchus, and Cancer. Some version of these constellations are found in traditions around the world, for this band around the celestial sphere includes the ecliptic, the apparent path of the sun through the year.",黄道族包括在黄道上的13个星座。狮子座、处女座、天秤座、天蝎座、射手座、摩羯座、水瓶座、双鱼座、白羊座、金牛座、蛇夫座、双子座和巨蟹座，这些星座都有黄道符号。黄道是太阳经过的星座，北半球的黄道星座在东天球，南半球的黄道星座在西天球。,黃道族包括在黃道上的13個星座。獅子座、室女座、天秤座、天蠍座、人馬座、摩羯座、水瓶座、雙魚座、白羊座、金牛座、蛇夫座、雙子座和巨蟹座，這些星座都有黃道符號。黃道是太陽經過的星座，北半球的黃道星座在東天球，南半球的黃道星座在西天球。,黄道ファミリーは天球上における太陽の見かけ上の通り道に通っていく星座たちという、しし座、おとめ座、てんびん座、さそり座、いて座、やぎ座、みずがめ座、うお座、おひつじ座、おうし座、へびつかい座、ふたご座、かに座など１３つ星座を含める。
LKPerseus,Perseus,英仙族,英仙族,ペルセウス
LKPerseusContent, "The Perseus Family includes several constellations associated with the Perseus myth: Cassiopeia, Cepheus, Andromeda, Perseus, Pegasus, and Cetus (representing the monster sent to devour Andromeda).", 英仙族是9个星座的团体，包括英仙座以及与英仙珀耳修斯的故事有关的星座：仙后座、仙王座、仙女座、英仙座、天马座、鲸鱼座、御夫座、蜥蜴座和三角座。,英仙族是9個星座的團體，包括英仙座以及英仙帕爾修斯的故事有關的星座：仙后座、仙王座、仙女座、英仙座、飛馬座、鯨魚座、御夫座、蜥蜴座和三角座。,ペルセウスファミリーはペルセウス座とペルセウスの神話に関する星座たちといって、ペルセウス座、カシオペヤ座、ケフェウス座、アンドロメダ座、ペガスス座、くじら座、ぎょしゃ座、さんかく座、とかげ座など９つ星座を含める。  
LKHercules,Hercules,武仙族,武仙族,ヘルクレス
LKHerculesContent, "The Hercules Family is a group of constellations connected mainly by their adjacency on the celestial sphere. It includes Hercules, Sagitta, Aquila, Lyra, Cygnus, Vulpecula, Hydra, Sextans, Crater, Corvus, Ophiuchus, Serpens, Scutum, Centaurus, Lupus, Corona Australis, Ara, Triangulum Australe, and Crux.", 武仙族包括武仙座以及与武仙海格力斯的故事有关的星座，共有18个星座：武仙座、天箭座、天鹰座、天琴座、天鹅座、狐狸座、长蛇座、六分仪座、巨爵座、乌鸦座、巨蛇座、盾牌座、半人马座、天狼座、南冕座、天坛座、南三角座和南十字座。这是一个巨大的家族，主要分布在从北纬60° 至南纬70°的西半球。,武仙族包括武仙座以及與武仙海格力斯的故事有關的星座，共有18個星座：武仙座、天箭座、天鷹座、天琴座、天鵝座、狐狸座、長蛇座、六分儀座、巨爵座、烏鴉座、巨蛇座、盾牌座、半人馬座、天狼座、南冕座、天壇座、南三角座和南十字座。這是一個巨大的家族，主要分布在從北緯60° 至南緯70°的西半球。,ヘルクレスファミリーはヘルクレス座とヘルクレスの神話に関する星座たちといって、ヘルクレス座、や座、わし座、こと座、はくちょう座、こぎつね座、うみへび座、ろくぶんぎ座、コップ座、からす座、へび座、たて座、ケンタウルス座、おおかみ座、みなみのかんむり座、さいだん座、みなみのさんかく座、みなみじゅうじ座など１８つ星座を含める。
LKOrion,Orion,猎户族,獵戶族,オリオン
LKOrionContent, "The Orion Family, on the opposite side of the sky from the Hercules Family, includes Orion, Canis Major, Canis Minor, Lepus, and Monoceros. This group of constellations draws from Greek myth, representing the hunter (Orion) and his two dogs (Canis Major and Canis Minor) chasing the hare (Lepus).", 猎户族是5个星座的族群，包括猎户座、大犬座、小犬座、天兔座和独角兽座。这个家族是以猎人为首，带着大狗、小狗和独角兽，追逐著野兔。,獵戶族室5個星座的族群，包括獵戶座、大犬座、小犬座、天兔座和獨角獸座。這個家族是以獵人為首，帶著大狗、小狗和獨角獸，追逐著野兔。,オリオンファミリーは、オリオンというハンターがおおいぬ、こいぬ、いっかくじゅうを連れて、うさぎをついかけている。このファミリーはオリオン座、おおいね座、こいね座、いっかくじゅう座、うさぎ座など５つ星座を含める。
LKHeavenlyWaters,Heavenly Waters,幻之水,幻之水,天国の海
LKHeavenlyWatersContent, "The Heavenly Waters draws from the Mesopotamian tradition associating the dim area between Sagittarius and Orion with the god Ea and the Waters of the Abyss, associated with water in some form: Delphinus, Equuleus, Eridanus, Piscis Austrinus, Carina, Puppis, Vela, Pyxis, and Columba.", 幻之水族包含9个星座：海豚座、小马座、波江座、南鱼座、船底座、船尾座、船帆座、罗盘座和天鸽座。这些星座是湖泊、河流、海洋生物和船只的组合。,幻之水族包含9個星座：海豚座、小馬座、波江座、南魚座、船底座、船尾座、船帆座、羅盤座和天鴿座。這些星座是湖泊、河流、海洋生物和船隻的組合。,天国の海ファミリーは湖、川、海を関する生き物と船の星座たちといって、いるか座、こうま座、エリダヌス座、みなみのうお座、りゅうこつ座、とも座、ほ座、らしんばん座、はと座など９つ星座を含める。
LKBayer,Bayer,拜耳族,拜耳族,バイエル
LKBayerContent, "The Bayer Family collects several southern constellations first introduced by Petrus Plancius on several celestial globes in the late 16th century, based on astronomical observations by the Dutch explorers Pieter Dirkszoon Keyser and Frederick de Houtman.", 拜耳族由德国天文学家约翰·拜耳命名的星座，大多与动物有关，共有11个星座：水蛇座、剑鱼座、飞鱼座、天燕座、孔雀座、天鹤座、凤凰座、杜鹃座、印第安座、变色龙座和苍蝇座。这些星座都是约翰·拜耳在1603年命名和介绍的，因为这些星座都在偏南方的天空，古代的希腊人和罗马人都未曾看过这些星座。,拜耳族由德国天文學家約翰·拜耳命名的星座，大多和動物有關，共有11個星座：水蛇座、劍魚座、飛魚座、天燕座、孔雀座、天鶴座、鳳凰座、杜鵑座、印第安座、蝘蜓座和蒼蠅座。這些星座都是約翰·拜耳在1603年命名和介紹的，因為這些星座都在偏南方的天空，古代的希臘人和羅馬人都未曾看過這些星座。,バイエルファミリーはドイツの天文学者のヨハン·ハイエルが名付ける星座たちといって、ほぼ動物に関する。 このファミリーはみずへび座、かじき座、とびうお座、ふうちょう座、くじゃく座、つる座、ほうおう座、きょしちょう座、インディアン座、カメレオン座、はえ座など１１つ星座を含める。  
LKLaCaille,La Caille,拉卡伊,拉卡伊,ラカーユ
LKLaCailleContent, "The La Caille Family includes Norma, Circinus, Telescopium, Microscopium, Sculptor, Fornax, Caelum, Horologium, Octans, Mensa, Reticulum, Pictor, and Antlia. These dim constellations are scattered throughout the far southern sky, and their stars were mostly not visible to the ancient Greeks and Romans.", 拉卡伊族由天文学家尼可拉·路易·拉卡伊命名的星座，大多都是科学的用具，共有13个星座：矩尺座、圆规座、望远镜座、显微镜座、玉夫座、天炉座、雕具座、时钟座、南极座、山案座、网罟座、绘架座和唧筒座。这些星座都是尼古拉斯·拉卡伊在1756年命名和介绍的。因为这些星座都在偏南方的天空，古代的希腊人和罗马人都未曾看过。,拉卡伊族由天文學家尼可拉·路易·拉卡伊命名的星座，大多都是科學的用具，共有13個星座：矩尺座、圓規座、望遠鏡座、顯微鏡座、玉夫座、天爐座、雕具座、時鐘座、南極座、山案座、網罟座、繪架座和唧筒座。這些星座都是尼古拉斯·拉卡伊在1756年命名和介紹的。因為這些星座都在偏南方的天空，古代的希臘人和羅馬人都未曾看過。,ラカーユファミリーはフランスの天文学者のニコラ·ルイ·ラカーユが名付ける星座たちといって、ほぼ科学装置に関する。このファミリーはじょうぎ座、コンパス座、ぼうえんきょう座、けんびきょう座、ちょうこくしつ座、ろ座、ちょうこくぐ座、とけい座、はちぶんぎ座、テーブルさん座、レチクル座、がか座、ポンプ座など１３つ星座を含める。
LKNext,Next,继续,繼續,次へ
LKBack,Back,返回,返回,戻る
LKOK,OK,确定,確定,はい
LKCancel,Cancel,取消,取消,いいえ
LKCardView,Star Card,星座卡片,星座卡片,星座カッド
LKOptionTitle,Option,选项,選項,オブション
LKMusic,Music,背景音乐,音樂,BGM
LKSound,Sounds,游戏音效,音效,SFX
LKLanguage,Language,语言,語言,言語
LKCredits,Credits,制作组,制作組,クレジット
LKReset,Reset,清空存档,清理數據,リセット
LKOn,ON,开,開,オン
LKOff,OFF,关,關,オフ
LKProgramming,Programming,程序,程式,プログラミング
LKGraphics,Graphics,美术,美術,デザイン
LKIcon,Icon,图标素材,圖標素材,アイコン素材
LKMusicDegisn,Music,音乐素材,音樂素材,ミュージック素材
LKStarImage,Constellation Graphic Design,星图设计素材,星圖設計素材,星座画像デザイン素材
LKConstellationInfo,Constellation Info,星座资料,星座資料,星座データ
LKPay,Purchase,充值,充值,ショップ
LKPrice6,$0.99,￥6.00,NT$30.00,￥120
LKPrice18,$2.99,￥18.00,NT$90.00,￥360
LKPrice68,$9.99,￥68.00,NT$300.00,￥1200
LKPrice128,$19.99,￥128.00,NT$590.00,￥2400
LKPurchaseInGame,You have no coin left.\nWill you get some more now?,您已经没有提示硬币了，\n现在是否购买10个硬币？,您已經沒有提示硬幣了，\n是否購買10個提示硬幣？,コインもうないんですね。\nコイン10枚を購入しますか？
LKSale,On Sale!,优惠！,優惠！,割引
LKSale12InGame,A Discount for once! 50% OFF!\nGet 40 coins by super low price now?,优惠购买，可享受一次！5折!\n现在就以超低价格购买40个硬币吗？,只能享受一次的優惠購買！5折！\n現在以優惠價格購買嗎？,\n一期一会の割引、５０％ OFF!\n今はコイン40枚を購入しましょうか？
LKGuideLevel1,Tap to select one star,点击以选取一颗星星,點擊以選取一顆星星,星をタップしてください。
LKGuideLevel2,Tap another star to connect both,再点击另一颗星星来形成一根连线,再點擊另外一顆，連結兩顆星星,別の星をタップして、二つ星をリンクしましょう。
LKGuideLevel3,"Connect stars to form constellation, you also can tap the title to preview star chart",连接星星来组成星座，也可以点击星座名来预览星图,連結星星來組成星座，也可以點擊星座名來預覽星圖,星たちをリンクして星座になります。タイトルをタップして、星図見えますよ。
LKGuideLevel4,"If you meet with difficulties, tap the coin to get tips, which will cost one coin",如果陷入迷思，可以点击硬币来获取一个提示，此举会消耗一个硬币,如果遇到困難，可以點擊硬幣來獲取一個提示，此舉會消耗一個硬幣,もし困難にぶつかれば、コインをタップして、ヒントが出で、コインが一つかかりますね。
LKGuideLevel5,"One linked line comes out by tips, now connect the last two stars to finish the Triangulum",你获得了一条提示出来的连线，来连接最后两颗星星完成三角座吧,你獲得了一條提示出來的連線，連結最後兩顆星星來完成三角座吧,ヒントとして、リンクライン出ました！そして、最後の二つの星をリンクして、三角座を完成しましょう！
LKGuideLevel6,"The last one, finish the level!",最后一颗星星，即将完成,最後一顆星星，即將完成,最後の星よ、今にもできますよ。
LKGuideLevel7,"Give play to your imagination, connect stars to form constellations just as the ancient Greeks",发挥你的脑洞，和古希腊人一样将星星连接成星座吧！,發揮妳的腦洞，和古希臘人一樣將星星連結成各種星座吧！,想像力をたくましくして、古代ギリシア人ように星たちをリンクして星座になりましょう！
LKGuideCard,"When you finish a constellation, it will become a card, and kept in here",完成之后的星座会形成星座卡，并保存在此,完成之後的星座會形成星座卡，並保存在此,完成した星座がカッドになります。その星座カッドはここに見えますよ。
LKCommentTitle,LKCommentTitle,LKCommentTitle,LKCommentTitle,LKCommentTitle
LKCommentContent,LKCommentContent,LKCommentContent,LKCommentContent,LKCommentContent
